dt,open,high,low,close,volume
2026-04-04 09:45:00,101649000.0,101650000.0,101573000.0,101579000.0,4.98132002
2026-04-04 10:00:00,101573000.0,101636000.0,101521000.0,101550000.0,3.20813863
2026-04-04 10:15:00,101551000.0,101601000.0,101498000.0,101572000.0,3.98322096
2026-04-04 10:30:00,101521000.0,101556000.0,101480000.0,101533000.0,3.01934815
2026-04-04 10:45:00,101483000.0,101547000.0,101480000.0,101500000.0,2.37072302
2026-04-04 11:00:00,101500000.0,101542000.0,101482000.0,101502000.0,3.20450075
2026-04-04 11:15:00,101502000.0,101538000.0,101480000.0,101481000.0,2.61422352
2026-04-04 11:30:00,101481000.0,101529000.0,101469000.0,101500000.0,4.95296417
2026-04-04 11:45:00,101470000.0,101529000.0,101469000.0,101475000.0,3.05405821
2026-04-04 12:00:00,101511000.0,101524000.0,101476000.0,101524000.0,1.48966479
2026-04-04 12:15:00,101524000.0,101535000.0,101472000.0,101472000.0,2.02159141
2026-04-04 12:30:00,101494000.0,101542000.0,101462000.0,101523000.0,3.6430687
2026-04-04 12:45:00,101527000.0,101547000.0,101462000.0,101464000.0,3.00908849
2026-04-04 13:00:00,101464000.0,101542000.0,101450000.0,101452000.0,4.64391461
2026-04-04 13:15:00,101452000.0,101507000.0,101450000.0,101507000.0,2.53002315
2026-04-04 13:30:00,101507000.0,101507000.0,101483000.0,101503000.0,4.13232637
2026-04-04 13:45:00,101502000.0,101523000.0,101500000.0,101505000.0,3.17690966
2026-04-04 14:00:00,101506000.0,101550000.0,101500000.0,101550000.0,2.2771959
2026-04-04 14:15:00,101548000.0,101550000.0,101500000.0,101527000.0,2.77110418
2026-04-04 14:30:00,101527000.0,101670000.0,101504000.0,101640000.0,6.17570456
2026-04-04 14:45:00,101640000.0,101661000.0,101575000.0,101655000.0,3.52475908
2026-04-04 15:00:00,101658000.0,101674000.0,101643000.0,101674000.0,2.96985224
2026-04-04 15:15:00,101674000.0,101705000.0,101554000.0,101609000.0,4.2810404
2026-04-04 15:30:00,101640000.0,101699000.0,101575000.0,101589000.0,3.17479453
2026-04-04 15:45:00,101652000.0,101701000.0,101601000.0,101700000.0,2.6459217
