dt,open,high,low,close,volume
2024-08-30 18:00:00,31890.0,32020.0,31810.0,31970.0,1265.58010371
2024-08-30 18:15:00,31970.0,31990.0,31840.0,31910.0,991.2542531
2024-08-30 18:30:00,31900.0,32000.0,31850.0,31920.0,1884.71677865
2024-08-30 18:45:00,31920.0,31970.0,31850.0,31850.0,2044.18419071
2024-08-30 19:00:00,31840.0,31950.0,31820.0,31940.0,1102.31928757
2024-08-30 19:15:00,31880.0,32020.0,31880.0,31950.0,893.33210255
2024-08-30 19:30:00,31950.0,31950.0,31730.0,31770.0,1405.53590867
2024-08-30 19:45:00,31770.0,31800.0,31670.0,31740.0,973.13663241
2024-08-30 20:00:00,31740.0,31850.0,31710.0,31710.0,1146.7129285
2024-08-30 20:15:00,31710.0,31820.0,31710.0,31740.0,900.85875303
2024-08-30 20:30:00,31740.0,31810.0,31570.0,31570.0,1458.333659
2024-08-30 20:45:00,31560.0,31620.0,31510.0,31540.0,2192.73055997
2024-08-30 21:00:00,31520.0,31610.0,31500.0,31610.0,2996.40389651
2024-08-30 21:15:00,31630.0,31730.0,31540.0,31680.0,993.55886443
2024-08-30 21:30:00,31700.0,31890.0,31630.0,31830.0,3488.39346497
2024-08-30 21:45:00,31820.0,31850.0,31670.0,31720.0,2292.89020387
2024-08-30 22:00:00,31700.0,31780.0,31600.0,31740.0,4077.0041633
2024-08-30 22:15:00,31800.0,31890.0,31770.0,31840.0,1222.36106
2024-08-30 22:30:00,31840.0,31840.0,31590.0,31590.0,953.8521704
2024-08-30 22:45:00,31610.0,31700.0,31210.0,31670.0,6070.80517797
2024-08-30 23:00:00,31670.0,31840.0,31440.0,31440.0,4635.03252643
2024-08-30 23:15:00,31450.0,31450.0,31230.0,31410.0,3694.20170674
2024-08-30 23:30:00,31410.0,31410.0,30970.0,30990.0,4693.06197131
2024-08-30 23:45:00,30970.0,31150.0,30810.0,30820.0,5771.20549338
2024-08-31 00:00:00,30810.0,30980.0,30560.0,30920.0,5668.93035045
2024-08-31 00:15:00,30920.0,30920.0,30500.0,30550.0,10757.40935915
2024-08-31 00:30:00,30550.0,30730.0,30410.0,30670.0,4943.98241985
2024-08-31 00:45:00,30730.0,30770.0,30520.0,30670.0,2121.96410107
2024-08-31 01:00:00,30630.0,30800.0,30560.0,30770.0,1449.51348426
2024-08-31 01:15:00,30710.0,30760.0,30430.0,30680.0,3473.5527358
2024-08-31 01:30:00,30750.0,30750.0,30540.0,30670.0,1375.13216055
2024-08-31 01:45:00,30660.0,30940.0,30630.0,30900.0,1690.52241746
2024-08-31 02:00:00,30880.0,31030.0,30810.0,31030.0,1128.89784822
2024-08-31 02:15:00,31030.0,31030.0,30840.0,30920.0,339.48221546
2024-08-31 02:30:00,30930.0,30930.0,30840.0,30890.0,240.72711564
2024-08-31 02:45:00,30970.0,31130.0,30930.0,31040.0,634.75094012
2024-08-31 03:00:00,31050.0,31190.0,31030.0,31190.0,841.72839023
2024-08-31 03:15:00,31210.0,31550.0,31210.0,31540.0,3638.27169478
2024-08-31 03:30:00,31550.0,31670.0,31420.0,31550.0,1152.79175253
2024-08-31 03:45:00,31550.0,31590.0,31490.0,31550.0,139.22088827
2024-08-31 04:00:00,31520.0,31520.0,31230.0,31290.0,2201.8266041
2024-08-31 04:15:00,31310.0,31440.0,31310.0,31440.0,73.71639361
2024-08-31 04:30:00,31360.0,31360.0,31190.0,31190.0,542.74850741
2024-08-31 04:45:00,31260.0,31380.0,31240.0,31360.0,1.94424298
2024-08-31 05:00:00,31330.0,31430.0,31290.0,31430.0,602.31516973
2024-08-31 05:15:00,31430.0,31490.0,31390.0,31470.0,626.24889721
2024-08-31 05:30:00,31490.0,31540.0,31450.0,31450.0,90.27317311
2024-08-31 05:45:00,31440.0,31590.0,31440.0,31520.0,383.67898044
2024-08-31 06:00:00,31530.0,31580.0,31450.0,31570.0,912.84692306
2024-08-31 06:15:00,31570.0,31570.0,31420.0,31480.0,619.40403031
2024-08-31 06:30:00,31540.0,31640.0,31520.0,31520.0,347.39827763
2024-08-31 06:45:00,31510.0,31600.0,31500.0,31540.0,296.83369269
2024-08-31 07:00:00,31630.0,31710.0,31630.0,31710.0,2074.3975667
2024-08-31 07:15:00,31700.0,31710.0,31570.0,31610.0,2387.35571728
2024-08-31 07:30:00,31610.0,31660.0,31580.0,31590.0,1184.77822722
2024-08-31 07:45:00,31590.0,31690.0,31570.0,31690.0,3395.69499476
2024-08-31 08:00:00,31670.0,31680.0,31600.0,31600.0,733.07666014
2024-08-31 08:15:00,31600.0,31690.0,31590.0,31690.0,901.67323662
2024-08-31 08:30:00,31660.0,31710.0,31640.0,31660.0,645.03637285
2024-08-31 08:45:00,31690.0,31730.0,31670.0,31690.0,399.80560309
2024-08-31 09:00:00,31690.0,31760.0,31670.0,31670.0,1351.79163102
2024-08-31 09:15:00,31660.0,31770.0,31650.0,31670.0,2592.68635945
2024-08-31 09:30:00,31680.0,31840.0,31650.0,31730.0,3731.93512986
2024-08-31 09:45:00,31840.0,31840.0,31640.0,31670.0,4344.83050354
2024-08-31 10:00:00,31670.0,31690.0,31570.0,31690.0,789.21265709
2024-08-31 10:15:00,31680.0,31680.0,31630.0,31670.0,431.17429877
2024-08-31 10:30:00,31670.0,31690.0,31570.0,31570.0,763.0034672
2024-08-31 10:45:00,31590.0,31590.0,31460.0,31500.0,1998.8209077
2024-08-31 11:00:00,31520.0,31530.0,31410.0,31490.0,942.69426164
2024-08-31 11:15:00,31490.0,31500.0,31440.0,31480.0,479.66531033
2024-08-31 11:30:00,31480.0,31500.0,31470.0,31470.0,636.7545483
2024-08-31 11:45:00,31500.0,31520.0,31460.0,31490.0,220.30936442
2024-08-31 12:00:00,31490.0,31520.0,31420.0,31430.0,2956.35567824
2024-08-31 12:15:00,31480.0,31540.0,31480.0,31540.0,169.62440785
2024-08-31 12:30:00,31570.0,31640.0,31540.0,31600.0,725.58622519
2024-08-31 12:45:00,31600.0,31600.0,31540.0,31540.0,369.4851569
2024-08-31 13:00:00,31530.0,31640.0,31500.0,31640.0,204.5939607
2024-08-31 13:15:00,31640.0,31690.0,31640.0,31690.0,317.26890623
2024-08-31 13:30:00,31690.0,31730.0,31610.0,31650.0,539.39245154
2024-08-31 13:45:00,31640.0,31690.0,31610.0,31650.0,889.4268773
2024-08-31 14:00:00,31640.0,31640.0,31600.0,31600.0,486.06319527
2024-08-31 14:15:00,31630.0,31630.0,31530.0,31580.0,648.10623805
