dt,open,high,low,close,volume
2024-08-30 18:00:00,189400.0,190150.0,189250.0,190000.0,2605.50091559
2024-08-30 18:15:00,189850.0,190300.0,189550.0,189700.0,4540.56381611
2024-08-30 18:30:00,189650.0,190100.0,189350.0,189900.0,3195.96868392
2024-08-30 18:45:00,190000.0,190250.0,189700.0,189750.0,3427.00040403
2024-08-30 19:00:00,189850.0,190150.0,189500.0,189950.0,2582.41164999
2024-08-30 19:15:00,189950.0,190100.0,189750.0,189850.0,1543.60651624
2024-08-30 19:30:00,189850.0,190000.0,189200.0,189400.0,3165.36700355
2024-08-30 19:45:00,189400.0,189900.0,189100.0,189550.0,3350.28623812
2024-08-30 20:00:00,189550.0,189850.0,189150.0,189300.0,4011.23142669
2024-08-30 20:15:00,189300.0,189800.0,189050.0,189550.0,2123.79700978
2024-08-30 20:30:00,189600.0,189600.0,188650.0,188700.0,4373.71009499
2024-08-30 20:45:00,188700.0,188700.0,188200.0,188650.0,4005.20032582
2024-08-30 21:00:00,188500.0,189500.0,188300.0,189500.0,3225.38644574
2024-08-30 21:15:00,189500.0,190550.0,189000.0,189850.0,5911.06865042
2024-08-30 21:30:00,189850.0,191000.0,189350.0,190150.0,14999.0279351
2024-08-30 21:45:00,190100.0,190300.0,189550.0,190000.0,4920.79771408
2024-08-30 22:00:00,190000.0,190450.0,189700.0,190300.0,3269.38656724
2024-08-30 22:15:00,190300.0,190950.0,190050.0,190150.0,5437.0750206
2024-08-30 22:30:00,190150.0,190450.0,189600.0,189600.0,4568.07610584
2024-08-30 22:45:00,189650.0,190200.0,187950.0,190100.0,13999.79380294
2024-08-30 23:00:00,190200.0,190750.0,188200.0,188350.0,9634.63148718
2024-08-30 23:15:00,188200.0,188850.0,187850.0,188600.0,11685.71144851
2024-08-30 23:30:00,188700.0,188750.0,187000.0,187050.0,12909.8544154
2024-08-30 23:45:00,187000.0,187550.0,185550.0,185550.0,22053.56714891
2024-08-31 00:00:00,185550.0,186100.0,183750.0,184550.0,37901.55258861
2024-08-31 00:15:00,184550.0,184850.0,181600.0,182600.0,42263.49917238
2024-08-31 00:30:00,182550.0,183400.0,181600.0,182600.0,21996.89410776
2024-08-31 00:45:00,182550.0,183350.0,182000.0,182650.0,11289.18812293
2024-08-31 01:00:00,182650.0,183750.0,182150.0,183550.0,11229.88831519
2024-08-31 01:15:00,183700.0,184200.0,181200.0,182250.0,24532.31236098
2024-08-31 01:30:00,182200.0,182700.0,181400.0,181900.0,10140.6807587
2024-08-31 01:45:00,181900.0,183350.0,181850.0,182900.0,9416.21069525
2024-08-31 02:00:00,182900.0,183450.0,182250.0,183000.0,5753.57228308
2024-08-31 02:15:00,182950.0,183250.0,182300.0,183000.0,3755.08602545
2024-08-31 02:30:00,183000.0,183350.0,182400.0,182600.0,5962.03192572
2024-08-31 02:45:00,182650.0,184150.0,182650.0,183600.0,6672.65957564
2024-08-31 03:00:00,183600.0,184250.0,183500.0,184200.0,2165.37744911
2024-08-31 03:15:00,184150.0,185950.0,184150.0,185950.0,6637.37110597
2024-08-31 03:30:00,186000.0,187500.0,185300.0,186550.0,7916.67665315
2024-08-31 03:45:00,186600.0,187150.0,186150.0,186400.0,3060.29118197
2024-08-31 04:00:00,186400.0,186400.0,185000.0,185300.0,3716.95090656
