dt,open,high,low,close,volume
2024-11-13 18:00:00,293700.0,294850.0,292450.0,294450.0,4576.53220294
2024-11-13 18:15:00,294450.0,296150.0,294050.0,295300.0,5521.11258754
2024-11-13 18:30:00,295450.0,295700.0,292650.0,294900.0,4447.89197984
2024-11-13 18:45:00,294900.0,296150.0,293600.0,294000.0,4033.24820936
2024-11-13 19:00:00,294000.0,294850.0,292800.0,293550.0,4246.95087479
2024-11-13 19:15:00,293550.0,294850.0,293150.0,294850.0,2482.55399595
2024-11-13 19:30:00,294850.0,295300.0,292850.0,292900.0,2741.12694853
2024-11-13 19:45:00,292900.0,296100.0,292900.0,294750.0,4860.24375753
2024-11-13 20:00:00,294800.0,296700.0,294100.0,296550.0,6842.92511025
2024-11-13 20:15:00,296500.0,298000.0,294500.0,295250.0,13872.13923233
2024-11-13 20:30:00,295350.0,296650.0,294900.0,294900.0,2686.53492053
2024-11-13 20:45:00,295100.0,295750.0,294500.0,295350.0,4039.39065689
2024-11-13 21:00:00,295550.0,295650.0,294000.0,294350.0,4133.15942466
2024-11-13 21:15:00,294400.0,295050.0,293800.0,294500.0,5344.40973333
2024-11-13 21:30:00,294550.0,295650.0,293000.0,295450.0,4784.84331479
2024-11-13 21:45:00,295550.0,295650.0,294000.0,294400.0,3573.44399075
2024-11-13 22:00:00,294150.0,294650.0,293050.0,293550.0,3235.98603893
2024-11-13 22:15:00,293400.0,295550.0,293300.0,295200.0,5027.79308076
2024-11-13 22:30:00,294850.0,305000.0,294450.0,304700.0,37876.97067637
2024-11-13 22:45:00,304700.0,304950.0,300000.0,301700.0,35101.91145576
2024-11-13 23:00:00,301700.0,303000.0,298000.0,299200.0,19421.29649894
2024-11-13 23:15:00,299150.0,301000.0,297700.0,300500.0,16763.07489355
2024-11-13 23:30:00,300500.0,304400.0,299500.0,303400.0,30881.17025966
2024-11-13 23:45:00,303250.0,304700.0,301150.0,304300.0,26813.08920552
2024-11-14 00:00:00,304200.0,304500.0,297400.0,302700.0,32119.49796437
2024-11-14 00:15:00,302700.0,303300.0,301350.0,302550.0,11476.27420663
2024-11-14 00:30:00,302500.0,302600.0,299950.0,301750.0,10226.15009272
2024-11-14 00:45:00,301750.0,303800.0,301550.0,303500.0,11306.36405321
2024-11-14 01:00:00,303500.0,306450.0,302350.0,306350.0,18592.37147842
2024-11-14 01:15:00,306300.0,306350.0,302350.0,302600.0,14006.45830408
2024-11-14 01:30:00,302350.0,303300.0,299150.0,301550.0,12158.7077288
2024-11-14 01:45:00,301550.0,305700.0,301500.0,305000.0,11644.91085181
2024-11-14 02:00:00,305050.0,308750.0,304650.0,308300.0,17575.72853815
2024-11-14 02:15:00,308050.0,309000.0,305100.0,305100.0,10618.02469144
2024-11-14 02:30:00,305100.0,306000.0,303600.0,305300.0,5316.72769239
2024-11-14 02:45:00,305300.0,307950.0,305300.0,307800.0,5434.13069263
2024-11-14 03:00:00,307800.0,308950.0,307200.0,307250.0,7874.24135429
2024-11-14 03:15:00,307250.0,308900.0,305650.0,307600.0,4233.97988577
2024-11-14 03:30:00,307650.0,308200.0,304850.0,307050.0,4267.22971287
2024-11-14 03:45:00,307000.0,309000.0,306400.0,308800.0,6449.8856301
2024-11-14 04:00:00,308400.0,309450.0,304250.0,304400.0,11765.99293604
2024-11-14 04:15:00,304400.0,306200.0,301000.0,305150.0,10275.42135434
2024-11-14 04:30:00,304700.0,305200.0,298750.0,301500.0,11132.76427371
2024-11-14 04:45:00,301900.0,302800.0,298900.0,299700.0,3635.08370108
2024-11-14 05:00:00,299450.0,302800.0,296750.0,302100.0,8804.7295269
