dt,open,high,low,close,volume
2026-04-04 09:30:00,139.0,139.0,138.0,139.0,376753.42265247
2026-04-04 09:45:00,139.0,139.0,138.0,139.0,800463.42009103
2026-04-04 10:00:00,139.0,139.0,138.0,138.0,637459.00024751
2026-04-04 10:15:00,138.0,139.0,138.0,138.0,1893186.00883494
2026-04-04 10:30:00,138.0,139.0,138.0,138.0,521179.09382541
2026-04-04 10:45:00,139.0,139.0,138.0,139.0,327012.96783032
2026-04-04 11:00:00,139.0,139.0,138.0,138.0,233614.21785551
2026-04-04 11:15:00,138.0,139.0,138.0,139.0,4618353.47037531
2026-04-04 11:30:00,139.0,139.0,138.0,138.0,210288.8851519
2026-04-04 11:45:00,139.0,139.0,138.0,138.0,242422.27248906
2026-04-04 12:00:00,139.0,139.0,138.0,139.0,161516.94140625
2026-04-04 12:15:00,139.0,139.0,138.0,139.0,130719.01627575
2026-04-04 12:30:00,138.0,139.0,138.0,138.0,119704.90727658
2026-04-04 12:45:00,138.0,139.0,138.0,139.0,173057.28366086
2026-04-04 13:00:00,139.0,139.0,138.0,139.0,542965.36364967
2026-04-04 13:15:00,139.0,139.0,138.0,138.0,335905.66215972
2026-04-04 13:30:00,139.0,139.0,138.0,138.0,102512.4191926
2026-04-04 13:45:00,139.0,139.0,138.0,138.0,182409.2620317
2026-04-04 14:00:00,138.0,139.0,138.0,139.0,86220.2800219
2026-04-04 14:15:00,138.0,139.0,138.0,138.0,336215.73155219
2026-04-04 14:30:00,138.0,139.0,138.0,139.0,232894.19728988
2026-04-04 14:45:00,139.0,139.0,138.0,138.0,431798.38399491
2026-04-04 15:00:00,138.0,139.0,138.0,138.0,161977.91659914
2026-04-04 15:15:00,139.0,139.0,138.0,139.0,223538.82826962
2026-04-04 15:30:00,139.0,139.0,138.0,139.0,56296.73796076
2026-04-04 15:45:00,138.0,139.0,138.0,139.0,249314.82914952
2026-04-04 16:00:00,139.0,139.0,138.0,139.0,559376.2720108
2026-04-04 16:15:00,139.0,139.0,138.0,138.0,260276.29781312
2026-04-04 16:30:00,138.0,139.0,138.0,138.0,408925.29644282
2026-04-04 16:45:00,138.0,139.0,138.0,138.0,109131.51941094
2026-04-04 17:00:00,138.0,139.0,138.0,138.0,366896.00701662
2026-04-04 17:15:00,138.0,139.0,138.0,139.0,244561.25733459
2026-04-04 17:30:00,139.0,139.0,138.0,139.0,1168650.4319287
2026-04-04 17:45:00,138.0,139.0,138.0,138.0,145281.00837316
2026-04-04 18:00:00,139.0,139.0,138.0,138.0,127424.49107209
2026-04-04 18:15:00,139.0,139.0,138.0,138.0,127319.96016034
2026-04-04 18:30:00,138.0,139.0,138.0,138.0,8929480.17018325
2026-04-04 18:45:00,138.0,139.0,138.0,138.0,2091250.20105089
2026-04-04 19:00:00,139.0,139.0,137.0,138.0,3052772.72313202
2026-04-04 19:15:00,138.0,138.0,137.0,137.0,190035.99309467
2026-04-04 19:30:00,137.0,139.0,137.0,138.0,1438740.44055124
2026-04-04 19:45:00,138.0,139.0,138.0,139.0,1326217.42366935
2026-04-04 20:00:00,139.0,139.0,138.0,139.0,152276.04217009
2026-04-04 20:15:00,139.0,139.0,138.0,138.0,116718.30440828
2026-04-04 20:30:00,139.0,139.0,138.0,139.0,88829.13441028
2026-04-04 20:45:00,139.0,139.0,138.0,138.0,268386.94110882
2026-04-04 21:00:00,138.0,139.0,138.0,138.0,180304.77921233
2026-04-04 21:15:00,138.0,139.0,138.0,138.0,120396.97656937
2026-04-04 21:30:00,138.0,139.0,138.0,139.0,1818618.62451501
2026-04-04 21:45:00,139.0,139.0,138.0,139.0,225107.72384179
2026-04-04 22:00:00,138.0,139.0,138.0,138.0,573820.21375373
2026-04-04 22:15:00,138.0,139.0,138.0,138.0,131774.4322494
2026-04-04 22:30:00,139.0,139.0,138.0,138.0,118278.16808205
2026-04-04 22:45:00,139.0,139.0,138.0,138.0,707848.19291445
2026-04-04 23:00:00,138.0,139.0,138.0,139.0,335207.72118028
2026-04-04 23:15:00,138.0,139.0,138.0,138.0,806271.78017147
