dt,open,high,low,close,volume
2024-08-30 17:15:00,15120.0,15170.0,15120.0,15170.0,3668.58243709
2024-08-30 17:30:00,15170.0,15190.0,15130.0,15130.0,939.49469037
2024-08-30 17:45:00,15140.0,15160.0,15130.0,15140.0,198.75334406
2024-08-30 18:00:00,15120.0,15140.0,15110.0,15140.0,863.96565655
2024-08-30 18:15:00,15110.0,15140.0,15090.0,15120.0,863.11819149
2024-08-30 18:30:00,15100.0,15130.0,15070.0,15070.0,2457.31661865
2024-08-30 18:45:00,15070.0,15100.0,15040.0,15100.0,1623.44300628
2024-08-30 19:00:00,15100.0,15120.0,15060.0,15120.0,972.36304209
2024-08-30 19:15:00,15110.0,15120.0,15070.0,15070.0,1123.3560035
2024-08-30 19:30:00,15080.0,15090.0,15040.0,15040.0,945.88434218
2024-08-30 19:45:00,15040.0,15080.0,15020.0,15060.0,893.89050877
2024-08-30 20:00:00,15060.0,15080.0,15030.0,15050.0,1024.51588135
2024-08-30 20:15:00,15040.0,15060.0,15020.0,15040.0,705.88261863
2024-08-30 20:30:00,15040.0,15060.0,15010.0,15020.0,670.49820936
2024-08-30 20:45:00,15000.0,15020.0,14980.0,15020.0,2860.43412094
2024-08-30 21:00:00,15000.0,15060.0,14980.0,15060.0,1236.86625733
2024-08-30 21:15:00,15060.0,15100.0,15010.0,15100.0,1285.21845693
2024-08-30 21:30:00,15080.0,15160.0,15080.0,15130.0,2453.47819594
2024-08-30 21:45:00,15100.0,15130.0,15060.0,15080.0,2022.57865275
2024-08-30 22:00:00,15080.0,15110.0,15040.0,15100.0,803.64293568
2024-08-30 22:15:00,15080.0,15120.0,15080.0,15080.0,304.80125072
2024-08-30 22:30:00,15070.0,15100.0,15020.0,15020.0,384.35895032
2024-08-30 22:45:00,15030.0,15070.0,14900.0,15070.0,4572.85712547
2024-08-30 23:00:00,15060.0,15100.0,14970.0,14970.0,4823.04474681
2024-08-30 23:15:00,14950.0,14980.0,14880.0,14980.0,3604.35111267
2024-08-30 23:30:00,14950.0,14950.0,14780.0,14780.0,5343.41393579
2024-08-30 23:45:00,14790.0,14840.0,14650.0,14660.0,5541.2585007
2024-08-31 00:00:00,14690.0,14740.0,14550.0,14670.0,12583.44168832
2024-08-31 00:15:00,14670.0,14670.0,14480.0,14530.0,7218.62057833
2024-08-31 00:30:00,14530.0,14560.0,14440.0,14540.0,12565.09808505
2024-08-31 00:45:00,14540.0,14540.0,14390.0,14420.0,34047.98232417
2024-08-31 01:00:00,14420.0,14530.0,14400.0,14510.0,1987.89911112
2024-08-31 01:15:00,14510.0,14530.0,14390.0,14490.0,2685.03015903
2024-08-31 01:30:00,14510.0,14540.0,14470.0,14540.0,1821.15053286
2024-08-31 01:45:00,14540.0,14650.0,14540.0,14640.0,1880.43607514
2024-08-31 02:00:00,14650.0,14670.0,14600.0,14660.0,1232.40339773
2024-08-31 02:15:00,14660.0,14660.0,14590.0,14590.0,808.93905747
2024-08-31 02:30:00,14620.0,14690.0,14620.0,14690.0,2965.68597068
