ts_utc,upbit,binance,up_ret,bn_ret
2026-06-09 16:01:00+00:00,92127000.0,61168.01,-0.01844938357353776,-0.05467188941703505
2026-06-09 16:02:00+00:00,92056000.0,61112.23,-0.07706752634949465,-0.09119145775708937
2026-06-09 16:03:00+00:00,92003000.0,61080.0,-0.057573650821240996,-0.052739034396231954
2026-06-09 16:04:00+00:00,91963000.0,61034.01,-0.0434768431464172,-0.07529469548133161
2026-06-09 16:05:00+00:00,91900000.0,60991.25,-0.06850581212008988,-0.07005929972485614
2026-06-09 16:06:00+00:00,91866000.0,61000.5,-0.036996735582151,0.015166109892805757
2026-06-09 16:07:00+00:00,91939000.0,61006.57,0.07946356649903841,0.009950738108699397
2026-06-09 16:08:00+00:00,91894000.0,60952.01,-0.04894549647048718,-0.08943299057789789
2026-06-09 16:09:00+00:00,91930000.0,61003.44,0.0391755718545328,0.08437785726835845
2026-06-09 16:10:00+00:00,91869000.0,60981.86,-0.06635483520069929,-0.035375054259234595
2026-06-09 16:11:00+00:00,91990000.0,61117.64,0.13170928169459195,0.22265637683074324
2026-06-09 16:12:00+00:00,92036000.0,61076.01,0.05000543537341251,-0.0681145410719397
2026-06-09 16:13:00+00:00,92009000.0,61100.0,-0.029336346646968714,0.03927892473656325
2026-06-09 16:14:00+00:00,91925000.0,60996.99,-0.09129541675271247,-0.1685924713584308
2026-06-09 16:15:00+00:00,91889000.0,60959.6,-0.039162360620070835,-0.0612981066770657
2026-06-09 16:16:00+00:00,91888000.0,60999.88,-0.0010882695426039923,0.06607654905872451
2026-06-09 16:17:00+00:00,91870000.0,60944.52,-0.019589064948632995,-0.09075427689365645
2026-06-09 16:18:00+00:00,91929000.0,60993.99,0.06422118210513972,0.08117218742555998
2026-06-09 16:19:00+00:00,91800000.0,60877.28,-0.14032568612734053,-0.19134672120973972
2026-06-09 16:20:00+00:00,91770000.0,60933.81,-0.03267973856209139,0.09285894507771175
2026-06-09 16:21:00+00:00,91850000.0,60996.59,0.08717445788384293,0.10302982859597964
2026-06-09 16:22:00+00:00,91886000.0,61010.42,0.03919433859553845,0.022673398627692798
2026-06-09 16:23:00+00:00,91974000.0,61054.25,0.09577084648368928,0.07184018729915476
2026-06-09 16:24:00+00:00,91928000.0,61037.01,-0.05001413442929925,-0.02823718250571927
2026-06-09 16:25:00+00:00,91984000.0,61028.0,0.06091723957879491,-0.014761535665008818
2026-06-09 16:26:00+00:00,91822000.0,60918.93,-0.17611758566706825,-0.1787212427082685
2026-06-09 16:27:00+00:00,91909000.0,60978.99,0.09474853520943238,0.09859004417838158
2026-06-09 16:28:00+00:00,91958000.0,61025.89,0.053313603673199594,0.07691173632098369
2026-06-09 16:29:00+00:00,92030000.0,61044.0,0.07829661367146912,0.02967592934737251
2026-06-09 16:30:00+00:00,91958000.0,61069.99,-0.0782353580354278,0.04257584693008187
2026-06-09 16:31:00+00:00,92061000.0,61056.2,0.11200765566889981,-0.022580648858794294
2026-06-09 16:32:00+00:00,92100000.0,61158.39,0.042363215693952405,0.1673703899030876
2026-06-09 16:33:00+00:00,92235000.0,61164.24,0.146579804560254,0.00956532701399393
2026-06-09 16:34:00+00:00,92150000.0,61136.22,-0.0921559061093924,-0.045811081769342454
2026-06-09 16:35:00+00:00,92247000.0,61234.0,0.10526315789474161,0.15993792223332193
2026-06-09 16:36:00+00:00,92305000.0,61308.03,0.06287467343111253,0.12089688735015258
2026-06-09 16:37:00+00:00,92340000.0,61279.68,0.03791777260169216,-0.04624190338524681
2026-06-09 16:38:00+00:00,91814000.0,60907.44,-0.5696339614468249,-0.6074444252972544
2026-06-09 16:39:00+00:00,91710000.0,60833.99,-0.11327248567756243,-0.12059282084422307
2026-06-09 16:40:00+00:00,91754000.0,60893.97,0.047977319812453345,0.0985961959753201
2026-06-09 16:41:00+00:00,91977000.0,61025.91,0.24304117531661618,0.21667170000576608
2026-06-09 16:42:00+00:00,92162000.0,61082.0,0.20113724083195006,0.09191177976697329
2026-06-09 16:43:00+00:00,92243000.0,61192.76,0.08788871769276341,0.18133001538915838
2026-06-09 16:44:00+00:00,92341000.0,61246.01,0.1062411239877381,0.08702009845609204
2026-06-09 16:45:00+00:00,92508000.0,61359.6,0.18085140944976708,0.18546514295378902
2026-06-09 16:46:00+00:00,92461000.0,61297.24,-0.05080641674233277,-0.1016303887248271
2026-06-09 16:47:00+00:00,92594000.0,61401.89,0.14384443170634142,0.17072546822662904
2026-06-09 16:48:00+00:00,92420000.0,61319.71,-0.1879171436594218,-0.13383952839236546
2026-06-09 16:49:00+00:00,92454000.0,61342.8,0.03678857390174706,0.037655103065570295
2026-06-09 16:50:00+00:00,92401000.0,61330.0,-0.05732580526531805,-0.020866344542480597
