ts_utc,upbit,binance,up_ret,bn_ret
2026-06-09 16:05:00+00:00,245.0,0.1624,0.0,-0.36809815950921143
2026-06-09 16:06:00+00:00,245.0,0.1626,0.0,0.12315270935960854
2026-06-09 16:07:00+00:00,245.0,0.1626,0.0,0.0
2026-06-09 16:08:00+00:00,245.0,0.1628,0.0,0.12300123001229846
2026-06-09 16:09:00+00:00,246.0,0.1631,0.40816326530612734,0.1842751842751733
2026-06-09 16:10:00+00:00,245.0,0.1629,-0.40650406504064707,-0.12262415695892814
2026-06-09 16:11:00+00:00,245.0,0.1634,0.0,0.30693677102517913
2026-06-09 16:12:00+00:00,246.0,0.163,0.40816326530612734,-0.244798041615657
2026-06-09 16:13:00+00:00,245.0,0.1629,-0.40650406504064707,-0.06134969325154449
2026-06-09 16:14:00+00:00,245.0,0.1625,0.0,-0.24554941682012332
2026-06-09 16:18:00+00:00,244.0,0.1624,-0.40816326530612734,-0.061538461538468425
2026-06-09 16:19:00+00:00,244.0,0.1617,0.0,-0.4310344827586077
2026-06-09 16:20:00+00:00,243.0,0.1618,-0.4098360655737654,0.061842918985766104
2026-06-09 16:21:00+00:00,243.0,0.1621,0.0,0.1854140914709479
2026-06-09 16:22:00+00:00,244.0,0.162,0.4115226337448652,-0.061690314620599374
2026-06-09 16:23:00+00:00,244.0,0.1623,0.0,0.18518518518517713
2026-06-09 16:24:00+00:00,245.0,0.1624,0.4098360655737654,0.061614294516321166
2026-06-09 16:25:00+00:00,244.0,0.1619,-0.40816326530612734,-0.30788177339901024
2026-06-09 16:26:00+00:00,244.0,0.1617,0.0,-0.12353304508955221
2026-06-09 16:27:00+00:00,243.0,0.1621,-0.4098360655737654,0.24737167594308662
2026-06-09 16:28:00+00:00,244.0,0.1623,0.4115226337448652,0.12338062924122095
2026-06-09 16:30:00+00:00,245.0,0.1627,0.4098360655737654,0.24645717806532907
2026-06-09 16:31:00+00:00,245.0,0.1625,0.0,-0.12292562999385304
2026-06-09 16:32:00+00:00,245.0,0.163,0.0,0.3076923076922977
2026-06-09 16:33:00+00:00,245.0,0.1628,0.0,-0.12269938650306678
2026-06-09 16:34:00+00:00,244.0,0.1627,-0.40816326530612734,-0.06142506142505777
2026-06-09 16:35:00+00:00,244.0,0.1629,0.0,0.12292562999383083
2026-06-09 16:36:00+00:00,246.0,0.163,0.8196721311475308,0.06138735420504471
2026-06-09 16:38:00+00:00,243.0,0.1612,-1.2195121951219523,-1.104294478527601
2026-06-09 16:39:00+00:00,243.0,0.1609,0.0,-0.18610421836229296
2026-06-09 16:40:00+00:00,243.0,0.1614,0.0,0.3107520198881275
2026-06-09 16:41:00+00:00,243.0,0.1618,0.0,0.24783147459728205
2026-06-09 16:42:00+00:00,243.0,0.1616,0.0,-0.12360939431397266
2026-06-09 16:44:00+00:00,244.0,0.1622,0.4115226337448652,0.3712871287128827
2026-06-09 16:45:00+00:00,245.0,0.1623,0.4098360655737654,0.06165228113439447
2026-06-09 16:46:00+00:00,244.0,0.1619,-0.40816326530612734,-0.24645717806531797
2026-06-09 16:47:00+00:00,244.0,0.1622,0.0,0.18529956763435607
2026-06-09 16:48:00+00:00,244.0,0.1616,0.0,-0.36991368680642234
2026-06-09 16:49:00+00:00,243.0,0.1617,-0.4098360655737654,0.06188118811882859
2026-06-09 16:51:00+00:00,244.0,0.162,0.4115226337448652,0.18552875695732052
2026-06-09 16:52:00+00:00,244.0,0.1616,0.0,-0.24691358024692134
2026-06-09 16:54:00+00:00,244.0,0.1617,0.0,0.06188118811882859
2026-06-09 16:55:00+00:00,244.0,0.162,0.0,0.18552875695732052
2026-06-09 16:56:00+00:00,244.0,0.1621,0.0,0.061728395061710906
2026-06-09 16:57:00+00:00,244.0,0.1622,0.0,0.06169031462062158
2026-06-09 16:59:00+00:00,244.0,0.162,0.0,-0.12330456226881115
2026-06-09 17:00:00+00:00,244.0,0.1621,0.0,0.061728395061710906
2026-06-09 17:02:00+00:00,245.0,0.1625,0.4098360655737654,0.2467612584824197
2026-06-09 17:03:00+00:00,245.0,0.1625,0.0,0.0
2026-06-09 17:04:00+00:00,245.0,0.1627,0.0,0.12307692307693685
2026-06-09 17:05:00+00:00,245.0,0.1626,0.0,-0.06146281499693762
2026-06-09 17:06:00+00:00,245.0,0.1625,0.0,-0.061500615006138126
2026-06-09 17:07:00+00:00,245.0,0.1624,0.0,-0.061538461538468425
2026-06-09 17:08:00+00:00,244.0,0.1624,-0.40816326530612734,0.0
2026-06-09 17:10:00+00:00,244.0,0.1626,0.0,0.12315270935960854
2026-06-09 17:11:00+00:00,245.0,0.1631,0.4098360655737654,0.30750307503075724
2026-06-09 17:14:00+00:00,246.0,0.1634,0.40816326530612734,0.18393623543837556
2026-06-09 17:15:00+00:00,247.0,0.1637,0.40650406504065817,0.1835985312117705
2026-06-09 17:16:00+00:00,247.0,0.1639,0.0,0.12217470983504342
2026-06-09 17:17:00+00:00,247.0,0.1647,0.0,0.48810250152533374
2026-06-09 17:18:00+00:00,248.0,0.1652,0.4048582995951344,0.30358227079538835
2026-06-09 17:19:00+00:00,249.0,0.1654,0.40322580645162365,0.1210653753026536
2026-06-09 17:20:00+00:00,249.0,0.1653,0.0,-0.06045949214026347
2026-06-09 17:21:00+00:00,248.0,0.1653,-0.40160642570281624,0.0
2026-06-09 17:23:00+00:00,248.0,0.1653,0.0,0.0
2026-06-09 17:24:00+00:00,249.0,0.1654,0.40322580645162365,0.0604960677555999
2026-06-09 17:25:00+00:00,249.0,0.1652,0.0,-0.12091898428051584
2026-06-09 17:27:00+00:00,249.0,0.1656,0.0,0.2421307506053072
2026-06-09 17:30:00+00:00,248.0,0.1654,-0.40160642570281624,-0.12077294685990392
2026-06-09 17:31:00+00:00,249.0,0.1656,0.40322580645162365,0.12091898428052694
2026-06-09 17:33:00+00:00,249.0,0.166,0.0,0.24154589371980784
2026-06-09 17:35:00+00:00,249.0,0.1657,0.0,-0.1807228915662762
2026-06-09 17:36:00+00:00,249.0,0.1658,0.0,0.060350030175015945
2026-06-09 17:37:00+00:00,249.0,0.1659,0.0,0.060313630880570734
2026-06-09 17:38:00+00:00,249.0,0.1657,0.0,-0.12055455093430423
2026-06-09 17:39:00+00:00,248.0,0.1657,-0.40160642570281624,0.0
2026-06-09 17:40:00+00:00,249.0,0.1657,0.40322580645162365,0.0
2026-06-09 17:43:00+00:00,248.0,0.1654,-0.40160642570281624,-0.18105009052503673
2026-06-09 17:44:00+00:00,248.0,0.1649,0.0,-0.30229746070132846
2026-06-09 17:48:00+00:00,246.0,0.1647,-0.8064516129032251,-0.12128562765311157
2026-06-09 17:49:00+00:00,247.0,0.1649,0.40650406504065817,0.12143290831814202
2026-06-09 17:51:00+00:00,248.0,0.1655,0.4048582995951344,0.3638568829593902
2026-06-09 17:52:00+00:00,249.0,0.1654,0.40322580645162365,-0.06042296072508169
2026-06-09 17:53:00+00:00,248.0,0.1653,-0.40160642570281624,-0.06045949214026347
2026-06-09 17:57:00+00:00,248.0,0.1653,0.0,0.0
2026-06-09 17:58:00+00:00,249.0,0.1653,0.40322580645162365,0.0
2026-06-09 17:59:00+00:00,249.0,0.1652,0.0,-0.0604960677555888
2026-06-09 18:00:00+00:00,248.0,0.1652,-0.40160642570281624,0.0
2026-06-09 18:11:00+00:00,248.0,0.1651,0.0,-0.0605326876513379
2026-06-09 18:13:00+00:00,248.0,0.1652,0.0,0.060569351907946434
2026-06-09 18:18:00+00:00,250.0,0.1666,0.8064516129032251,0.8474576271186418
2026-06-09 18:19:00+00:00,250.0,0.1669,0.0,0.18007202881151763
2026-06-09 18:20:00+00:00,250.0,0.1668,0.0,-0.05991611743558778
2026-06-09 18:21:00+00:00,250.0,0.1665,0.0,-0.17985611510791255
2026-06-09 18:24:00+00:00,250.0,0.1663,0.0,-0.1201201201201263
2026-06-09 18:25:00+00:00,250.0,0.1659,0.0,-0.24052916416116288
2026-06-09 18:26:00+00:00,248.0,0.1655,-0.8000000000000007,-0.24110910186858625
2026-06-09 18:27:00+00:00,249.0,0.1657,0.40322580645162365,0.12084592145014117
2026-06-09 18:28:00+00:00,249.0,0.166,0.0,0.18105009052504784
