ts_utc,upbit,binance,up_ret,bn_ret
2026-06-09 16:03:00+00:00,1700.0,1.1287,0.0,-0.07967422096316623
2026-06-09 16:04:00+00:00,1699.0,1.1282,-0.05882352941176672,-0.04429875077521794
2026-06-09 16:05:00+00:00,1698.0,1.1268,-0.05885815185403542,-0.12409147314306201
2026-06-09 16:06:00+00:00,1699.0,1.1277,0.05889281507656108,0.07987220447283061
2026-06-09 16:07:00+00:00,1699.0,1.1273,0.0,-0.035470426531880594
2026-06-09 16:08:00+00:00,1698.0,1.1268,-0.05885815185403542,-0.04435376563469706
2026-06-09 16:09:00+00:00,1700.0,1.1289,0.11778563015312216,0.18636847710329363
2026-06-09 16:10:00+00:00,1701.0,1.1288,0.058823529411755615,-0.008858180529713877
2026-06-09 16:11:00+00:00,1705.0,1.1309,0.23515579071133885,0.18603827072998236
2026-06-09 16:12:00+00:00,1701.0,1.1291,-0.23460410557184508,-0.15916526660182395
2026-06-09 16:13:00+00:00,1700.0,1.1289,-0.05878894767783471,-0.017713222920912042
2026-06-09 16:14:00+00:00,1699.0,1.1271,-0.05882352941176672,-0.1594472495349497
2026-06-09 16:15:00+00:00,1697.0,1.126,-0.11771630370805974,-0.09759559932571715
2026-06-09 16:16:00+00:00,1696.0,1.1271,-0.058927519151441565,0.0976909413854532
2026-06-09 16:17:00+00:00,1696.0,1.1268,0.0,-0.026616981634275394
2026-06-09 16:18:00+00:00,1700.0,1.1274,0.2358490566037652,0.05324813631522041
2026-06-09 16:19:00+00:00,1693.0,1.1232,-0.4117647058823559,-0.37253858435337683
2026-06-09 16:20:00+00:00,1694.0,1.1246,0.05906674542233148,0.1246438746438816
2026-06-09 16:21:00+00:00,1695.0,1.126,0.05903187721369996,0.12448870709584892
2026-06-09 16:22:00+00:00,1695.0,1.1258,0.0,-0.0177619893428016
2026-06-09 16:23:00+00:00,1698.0,1.1269,0.1769911504424737,0.09770829632262945
2026-06-09 16:24:00+00:00,1697.0,1.1275,-0.05889281507656108,0.0532434111278679
2026-06-09 16:25:00+00:00,1698.0,1.1268,0.058927519151441565,-0.06208425720619637
2026-06-09 16:26:00+00:00,1695.0,1.1248,-0.17667844522968323,-0.17749378771743096
2026-06-09 16:27:00+00:00,1695.0,1.1258,0.0,0.08890469416784619
2026-06-09 16:28:00+00:00,1696.0,1.1264,0.05899705014749124,0.05329543435781403
2026-06-09 16:29:00+00:00,1697.0,1.1274,0.0589622641509413,0.08877840909089496
2026-06-09 16:30:00+00:00,1698.0,1.1274,0.058927519151441565,0.0
2026-06-09 16:31:00+00:00,1697.0,1.1271,-0.05889281507656108,-0.0266098988823793
2026-06-09 16:32:00+00:00,1701.0,1.1297,0.23571007660576626,0.23068050749710522
2026-06-09 16:33:00+00:00,1699.0,1.1288,-0.11757789535566943,-0.07966716827475517
2026-06-09 16:34:00+00:00,1700.0,1.1284,0.05885815185402432,-0.035435861091415166
2026-06-09 16:35:00+00:00,1701.0,1.1298,0.058823529411755615,0.1240694789081731
2026-06-09 16:36:00+00:00,1701.0,1.1303,0.0,0.04425562046381781
2026-06-09 16:37:00+00:00,1701.0,1.1295,0.0,-0.0707776696452389
2026-06-09 16:38:00+00:00,1691.0,1.1216,-0.5878894767783693,-0.6994245241257246
