ts_utc,upbit,binance,up_ret,bn_ret
2026-06-09 16:08:00+00:00,9795.0,6.503,-0.05102040816326037,-0.04611128189363489
2026-06-09 16:09:00+00:00,9825.0,6.526,0.3062787136294043,0.3536829155774246
2026-06-09 16:10:00+00:00,9830.0,6.512,0.050890585241725184,-0.21452650934723483
2026-06-09 16:11:00+00:00,9835.0,6.534,0.05086469989827869,0.33783783783785104
2026-06-09 16:12:00+00:00,9835.0,6.525,0.0,-0.13774104683195176
2026-06-09 16:13:00+00:00,9830.0,6.522,-0.05083884087442314,-0.045977011494258146
2026-06-09 16:14:00+00:00,9815.0,6.511,-0.15259409969481386,-0.16865992026985355
2026-06-09 16:15:00+00:00,9805.0,6.497,-0.10188487009679115,-0.2150207341422239
2026-06-09 16:16:00+00:00,9795.0,6.511,-0.10198878123406363,0.21548406957057065
2026-06-09 16:17:00+00:00,9800.0,6.509,0.05104645227156368,-0.030717247734601827
2026-06-09 16:18:00+00:00,9810.0,6.514,0.10204081632652073,0.07681671531725165
2026-06-09 16:19:00+00:00,9760.0,6.478,-0.5096839959225274,-0.5526558182376462
2026-06-09 16:20:00+00:00,9780.0,6.491,0.2049180327868827,0.20067922198208077
2026-06-09 16:21:00+00:00,9780.0,6.502,0.0,0.16946541364966095
2026-06-09 16:23:00+00:00,9785.0,6.515,0.05112474437627412,0.19993848046755414
2026-06-09 16:24:00+00:00,9795.0,6.517,0.10219724067450642,0.03069838833462679
2026-06-09 16:25:00+00:00,9810.0,6.511,0.15313935681469104,-0.09206690194875078
2026-06-09 16:26:00+00:00,9775.0,6.498,-0.35677879714577365,-0.19966211027492298
2026-06-09 16:29:00+00:00,9825.0,6.533,0.5115089514066584,0.538627269929215
2026-06-09 16:31:00+00:00,9825.0,6.525,0.0,-0.12245522730751635
2026-06-09 16:32:00+00:00,9845.0,6.55,0.20356234096692294,0.3831417624520883
2026-06-09 16:33:00+00:00,9845.0,6.544,0.0,-0.09160305343511865
2026-06-09 16:38:00+00:00,9775.0,6.479,-0.7110208227526615,-0.9932762836185716
2026-06-09 16:39:00+00:00,9710.0,6.453,-0.6649616368286426,-0.4012964963728938
2026-06-09 16:41:00+00:00,9745.0,6.485,0.3604531410916545,0.49589338292266305
2026-06-09 16:43:00+00:00,9780.0,6.503,0.35915854284247484,0.27756360832691396
2026-06-09 16:44:00+00:00,9785.0,6.506,0.05112474437627412,0.04613255420575779
2026-06-09 16:45:00+00:00,9810.0,6.519,0.25549310168624384,0.19981555487242897
2026-06-09 16:46:00+00:00,9795.0,6.501,-0.1529051987767538,-0.2761159687068582
2026-06-09 16:47:00+00:00,9795.0,6.514,0.0,0.19996923550222867
2026-06-09 16:48:00+00:00,9790.0,6.494,-0.05104645227156368,-0.3070310101320306
2026-06-09 16:49:00+00:00,9780.0,6.493,-0.10214504596527396,-0.015398829688939575
2026-06-09 16:51:00+00:00,9780.0,6.499,0.0,0.09240720776220179
2026-06-09 16:52:00+00:00,9780.0,6.481,0.0,-0.276965687028774
2026-06-09 16:54:00+00:00,9765.0,6.485,-0.15337423312883347,0.06171887054466918
2026-06-09 16:55:00+00:00,9785.0,6.502,0.20481310803890374,0.26214340786430146
2026-06-09 16:58:00+00:00,9800.0,6.521,0.15329586101175963,0.29221777914487657
2026-06-09 17:02:00+00:00,9830.0,6.532,0.3061224489795844,0.16868578438888893
2026-06-09 17:03:00+00:00,9840.0,6.547,0.10172939979653517,0.22963870177585832
2026-06-09 17:04:00+00:00,9855.0,6.557,0.1524390243902385,0.15274171376202794
2026-06-09 17:06:00+00:00,9855.0,6.547,0.0,-0.15250876925424484
2026-06-09 17:09:00+00:00,9865.0,6.562,0.10147133434805777,0.2291125706430419
2026-06-09 17:11:00+00:00,9875.0,6.571,0.10136847440445074,0.13715330691861372
2026-06-09 17:14:00+00:00,9910.0,6.584,0.35443037974682845,0.19783898949932155
2026-06-09 17:15:00+00:00,9915.0,6.581,0.05045408678103769,-0.04556500607532099
2026-06-09 17:16:00+00:00,9920.0,6.597,0.05042864346949116,0.24312414526668213
2026-06-09 17:17:00+00:00,9930.0,6.617,0.10080645161290036,0.30316810671515704
2026-06-09 17:18:00+00:00,9975.0,6.628,0.45317220543805714,0.1662384766510483
2026-06-09 17:20:00+00:00,9980.0,6.626,0.05012531328321135,-0.030175015087507973
2026-06-09 17:22:00+00:00,9970.0,6.62,-0.10020040080159776,-0.09055236945366696
2026-06-09 17:26:00+00:00,9935.0,6.624,-0.35105315947843163,0.06042296072505948
2026-06-09 17:27:00+00:00,9960.0,6.633,0.2516356316054402,0.13586956521740579
2026-06-09 17:28:00+00:00,9945.0,6.627,-0.1506024096385561,-0.09045680687471691
2026-06-09 17:29:00+00:00,9940.0,6.623,-0.05027652086475598,-0.0603591368643408
2026-06-09 17:30:00+00:00,9960.0,6.619,0.2012072434607548,-0.06039559112185344
2026-06-09 17:33:00+00:00,9970.0,6.633,0.10040160642570406,0.21151231303822016
2026-06-09 17:34:00+00:00,9965.0,6.628,-0.05015045135405849,-0.07538067239559743
2026-06-09 17:44:00+00:00,9935.0,6.607,-0.30105368790768194,-0.3168376584188226
2026-06-09 17:45:00+00:00,9925.0,6.606,-0.10065425264217387,-0.015135462388382592
2026-06-09 17:47:00+00:00,9915.0,6.604,-0.1007556675063026,-0.03027550711474092
2026-06-09 17:48:00+00:00,9900.0,6.6,-0.1512859304084735,-0.060569351907946434
2026-06-09 17:49:00+00:00,9900.0,6.601,0.0,0.015151515151523576
2026-06-09 17:52:00+00:00,9925.0,6.614,0.2525252525252597,0.19693985759732247
2026-06-09 17:55:00+00:00,9925.0,6.621,0.0,0.10583610523133835
2026-06-09 17:59:00+00:00,9925.0,6.608,0.0,-0.19634496299654192
2026-06-09 18:02:00+00:00,9920.0,6.601,-0.05037783375314575,-0.10593220338982468
2026-06-09 18:03:00+00:00,9900.0,6.59,-0.20161290322581182,-0.16664141796697285
2026-06-09 18:04:00+00:00,9900.0,6.599,0.0,0.13657056145675028
2026-06-09 18:07:00+00:00,9925.0,6.618,0.2525252525252597,0.2879224124867408
2026-06-09 18:10:00+00:00,9925.0,6.608,0.0,-0.15110305228166476
2026-06-09 18:14:00+00:00,9930.0,6.62,0.05037783375314575,0.1815980629539915
2026-06-09 18:18:00+00:00,9995.0,6.663,0.654582074521648,0.6495468277945671
2026-06-09 18:19:00+00:00,9990.0,6.668,-0.05002501250624958,0.07504127269999383
2026-06-09 18:21:00+00:00,9990.0,6.655,0.0,-0.19496100779844427
2026-06-09 18:22:00+00:00,9990.0,6.659,0.0,0.060105184072112294
2026-06-09 18:23:00+00:00,9980.0,6.649,-0.10010010010009784,-0.15017269860339022
2026-06-09 18:24:00+00:00,9980.0,6.651,0.0,0.03007971123476505
2026-06-09 18:26:00+00:00,9955.0,6.62,-0.25050100200401104,-0.4660953240114174
2026-06-09 18:32:00+00:00,9960.0,6.638,0.050226017076848706,0.2719033232628343
2026-06-09 18:38:00+00:00,9995.0,6.657,0.3514056224899642,0.2862307924073493
2026-06-09 18:47:00+00:00,9975.0,6.64,-0.2001000500250094,-0.2553702869160346
2026-06-09 18:52:00+00:00,9975.0,6.641,0.0,0.015060240963871152
2026-06-09 18:53:00+00:00,9975.0,6.651,0.0,0.15057973196808128
2026-06-09 18:54:00+00:00,9970.0,6.639,-0.05012531328321135,-0.18042399639150997
2026-06-09 18:57:00+00:00,9995.0,6.654,0.25075225677031465,0.2259376412110159
2026-06-09 19:00:00+00:00,9980.0,6.641,-0.15007503751875984,-0.19537120529005136
2026-06-09 19:05:00+00:00,10000.0,6.658,0.2004008016031955,0.25598554434573817
2026-06-09 19:06:00+00:00,9980.0,6.647,-0.20000000000000018,-0.16521477921297434
2026-06-09 19:15:00+00:00,9980.0,6.643,0.0,-0.060177523694904256
2026-06-09 19:22:00+00:00,9975.0,6.644,-0.05010020040080443,0.015053439710976946
2026-06-09 19:50:00+00:00,9975.0,6.667,0.0,0.3461770018061472
2026-06-09 19:58:00+00:00,9980.0,6.662,0.05012531328321135,-0.07499625018748679
2026-06-09 20:00:00+00:00,10000.0,6.668,0.2004008016031955,0.09006304413090582
2026-06-09 20:04:00+00:00,10000.0,6.669,0.0,0.014997000599881183
2026-06-09 20:12:00+00:00,10010.0,6.682,0.09999999999998899,0.19493177387914784
2026-06-09 20:14:00+00:00,10020.0,6.684,0.09990009990010762,0.02993115833582749
2026-06-09 20:15:00+00:00,10020.0,6.686,0.0,0.029922202274090814
2026-06-09 20:16:00+00:00,10020.0,6.683,0.0,-0.04486987735566883
2026-06-09 20:18:00+00:00,10020.0,6.677,0.0,-0.08978003890468544
2026-06-09 20:20:00+00:00,10020.0,6.669,0.0,-0.11981428785382553
2026-06-09 20:23:00+00:00,9990.0,6.666,-0.29940119760478723,-0.04498425551056062
2026-06-09 20:24:00+00:00,9990.0,6.664,0.0,-0.03000300030003844
