ts_utc,upbit,binance,up_ret,bn_ret
2026-06-09 16:06:00+00:00,126.0,0.0839,-0.7874015748031482,0.0
2026-06-09 16:07:00+00:00,126.0,0.08388,0.0,-0.0238379022646118
2026-06-09 16:08:00+00:00,127.0,0.08385,0.7936507936507908,-0.03576537911301747
2026-06-09 16:09:00+00:00,127.0,0.08409,0.0,0.2862254025044697
2026-06-09 16:10:00+00:00,126.0,0.08396,-0.7874015748031482,-0.15459626590557107
2026-06-09 16:12:00+00:00,126.0,0.08406,0.0,0.11910433539779053
2026-06-09 16:13:00+00:00,126.0,0.08408,0.0,0.02379252914586072
2026-06-09 16:14:00+00:00,126.0,0.08395,0.0,-0.15461465271170427
2026-06-09 16:15:00+00:00,127.0,0.08381,0.7936507936507908,-0.16676593210244173
2026-06-09 16:16:00+00:00,126.0,0.08396,-0.7874015748031482,0.17897625581673182
2026-06-09 16:18:00+00:00,126.0,0.084,0.0,0.04764173415912065
2026-06-09 16:19:00+00:00,126.0,0.08364,0.0,-0.4285714285714226
2026-06-09 16:20:00+00:00,127.0,0.08375,0.7936507936507908,0.13151602104255478
2026-06-09 16:21:00+00:00,127.0,0.08387,0.0,0.1432835820895484
2026-06-09 16:22:00+00:00,127.0,0.08382,0.0,-0.05961607249314049
2026-06-09 16:23:00+00:00,126.0,0.08383,-0.7874015748031482,0.011930326890952081
2026-06-09 16:24:00+00:00,127.0,0.08384,0.7936507936507908,0.011928903733737783
2026-06-09 16:25:00+00:00,127.0,0.08378,0.0,-0.07156488549618922
2026-06-09 16:26:00+00:00,126.0,0.08362,-0.7874015748031482,-0.19097636667461115
2026-06-09 16:27:00+00:00,126.0,0.08373,0.0,0.13154747668022715
2026-06-09 16:28:00+00:00,127.0,0.08379,0.7936507936507908,0.07165890361877647
2026-06-09 16:29:00+00:00,126.0,0.08387,-0.7874015748031482,0.09547678720611685
2026-06-09 16:30:00+00:00,126.0,0.08388,0.0,0.01192321449863254
2026-06-09 16:31:00+00:00,126.0,0.08384,0.0,-0.04768717215068996
2026-06-09 16:32:00+00:00,127.0,0.08416,0.7936507936507908,0.3816793893129722
2026-06-09 16:34:00+00:00,126.0,0.08405,-0.7874015748031482,-0.13070342205323549
2026-06-09 16:35:00+00:00,126.0,0.08417,0.0,0.14277215942890553
2026-06-09 16:36:00+00:00,127.0,0.08415,0.7936507936507908,-0.02376143519067231
2026-06-09 16:37:00+00:00,126.0,0.08408,-0.7874015748031482,-0.08318478906714777
2026-06-09 16:38:00+00:00,126.0,0.08337,0.0,-0.8444338725023814
2026-06-09 16:39:00+00:00,126.0,0.08324,0.0,-0.15593139018832414
2026-06-09 16:40:00+00:00,125.0,0.08354,-0.7936507936507908,0.3604036520903575
2026-06-09 16:41:00+00:00,126.0,0.08371,0.8000000000000007,0.2034953315776855
